*Cell Name,Cell SDCCH Channel Maximum
MZL BZELFA DESIGN_DCS_3_NAB3158,40
Voie ferree 6_1_NAB1159,40
Voie ferree 6_2_NAB1159,40
Voie ferree 6_DCS_1_NAB3159,64
Voie ferree 6_DCS_2_NAB3159,40
Sidi Mtir_Hammamet_1_NAB1160,24
Sidi Mtir_Hammamet_2_NAB1160,40
Sidi Mtir_Hammamet_3_NAB1160,40
Sidi Mtir_Hammamet_DCS_1_NAB3160,40
Sidi Mtir_Hammamet_DCS_3_NAB3160,64
Residence Mehari _1_NAB1161,24
Residence Mehari _2_NAB1161,24
Residence Mehari _3_NAB1161,40
Residence Mehari _DCS_1_NAB3161,24
Residence Mehari _DCS_2_NAB3161,24
Residence Mehari _DCS_3_NAB3161,24
NEW D1 NAB_2_1_NAB1162,40
NEW D1 NAB_2_2_NAB1162,40
NEW D1 NAB_2_3_NAB1162,40
New D1 Nab_3_1_NAB1163,40
New D1 Nab_3_2_NAB1163,40
New D1 Nab_3_3_NAB1163,24
New D1 Nab_3_DCS_1_NAB3163,40
New D1 Nab_3_DCS_2_NAB3163,24
Niano_1_NAB1164,40
Niano_2_NAB1164,40
Niano_3_NAB1164,24
Niano_DCS_1_NAB3164,40
Niano_DCS_2_NAB3164,48
Niano_DCS_3_NAB3164,64
Beni Khalled_Sud_1_NAB1166,40
Beni Khalled_Sud_2_NAB1166,24
Beni Khalled_Sud_3_NAB1166,40
Beni Khalled_Sud_DCS_1_NAB3166,40
Beni Khalled_Sud_DCS_2_NAB3166,24
Beni Khalled_Sud_DCS_3_NAB3166,48
New D1 Nab_7_1_NAB1167,40
New D1 Nab_7_2_NAB1167,40
New D1 Nab_7_3_NAB1167,40
New D1 Nab_7_DCS_1_NAB3167,64
New D1 Nab_7_DCS_2_NAB3167,40
New D1 Nab_7_DCS_3_NAB3167,40
Kelibia Migro_1_NAB1286,40
Kelibia Migro_2_NAB1286,40
Kelibia Migro_3_NAB1286,40
Kelibia Migro_4_NAB1286,40
EDDAMOUS _DCS_4_NAB3170,24
EDDAMOUS _1_NAB1170,24
EDDAMOUS _2_NAB1170,40
EDDAMOUS _3_NAB1170,24
EDDAMOUS _4_NAB1170,64
EDDAMOUS _DCS_1_NAB3170,64
EDDAMOUS _DCS_2_NAB3170,40
EDDAMOUS _DCS_3_NAB3170,24
Damous_El_Hajja _1_NAB1271,40
Damous_El_Hajja _2_NAB1271,40
Damous_El_Hajja _3_NAB1271,40
Damous_El_Hajja _DCS_1_NAB3271,24
Damous_El_Hajja _DCS_2_NAB3271,40
Damous_El_Hajja _DCS_3_NAB3271,40
SIDI_HASSOUN_1_NAB1172,48
SIDI_HASSOUN_2_NAB1172,48
SIDI_HASSOUN_3_NAB1172,48
SIDI_HASSOUN_4_NAB1172,24
SIDI_HASSOUN_DCS_3_NAB3172,24
Mrezga _1_NAB1273,24
Mrezga _2_NAB1273,24
Mrezga _3_NAB1273,24
Mrezga _DCS_2_NAB3273,24
Medivet_1_NAB1174,24
Medivet_2_NAB1174,40
Medivet_3_NAB1174,40
Medivet_DCS_1_NAB3174,40
Medivet_DCS_2_NAB3174,40
Medivet_DCS_3_NAB3174,40
Kelibia_1_NAB1175,40
Kelibia_2_NAB1175,40
Kelibia_3_NAB1175,40
Kelibia_DCS_1_NAB3175,40
Kelibia_DCS_2_NAB3175,64
Kelibia_DCS_3_NAB3175,24
Carribean World Borj Cedria_1_BAR1176,24
Carribean World Borj Cedria_2_BAR1176,24
Carribean World Borj Cedria_3_BAR1176,40
Carribean World Borj Cedria_DCS_1_BAR3176,24
Carribean World Borj Cedria_DCS_2_BAR3176,24
Carribean World Borj Cedria_DCS_3_BAR3176,64
Hammamet_1_NAB1177,40
Hammamet_2_NAB1177,24
Hammamet_3_NAB1177,40
Hammamet_DCS_1_NAB3177,40
Hammamet_DCS_2_NAB3177,24
Hammamet_DCS_3_NAB3177,24
Kelibia Beach_1_NAB1179,24
Kelibia Beach_2_NAB1179,24
Kelibia Beach_3_NAB1179,40
Kelibia Beach_4_NAB1179,40
HENCHIR_CHADHLI_1_NAB1180,40
HENCHIR_CHADHLI_2_NAB1180,40
HENCHIR_CHADHLI_3_NAB1180,40
HENCHIR_CHADHLI_DCS_1_NAB3180,24
HENCHIR_CHADHLI_DCS_2_NAB3180,24
HENCHIR_CHADHLI_DCS_3_NAB3180,24
CHAMPS_BENI_KHALLED_1_NAB1121,40
CHAMPS_BENI_KHALLED_2_NAB1121,40
CHAMPS_BENI_KHALLED_3_NAB1121,40
CHAMPS_BENI_KHALLED_DCS_2_NAB3121,40
CHAMPS_BENI_KHALLED_DCS_3_NAB3121,40
ROYAL_TULIP_KORBOUS_BAY _DCS_4_NAB3288,40
ROYAL_TULIP_KORBOUS_BAY _1_NAB1288,40
ROYAL_TULIP_KORBOUS_BAY _2_NAB1288,40
ROYAL_TULIP_KORBOUS_BAY _3_NAB1288,40
ROYAL_TULIP_KORBOUS_BAY _DCS_5_NAB3288,40
SLIMANE-SOUK_1_NAB1183,24
SLIMANE-SOUK_2_NAB1183,40
SLIMANE-SOUK_3_NAB1183,24
SLIMANE-SOUK_DCS_1_NAB3183,40
SLIMANE-SOUK_DCS_2_NAB3183,40
NODALE MIDA_1_NAB1184,40
NODALE MIDA_2_NAB1184,24
NODALE MIDA_3_NAB1184,40
NODALE MIDA_DCS_1_NAB3184,40
NODALE MIDA_DCS_2_NAB3184,64
NODALE MIDA_DCS_3_NAB3184,64
Abene_1_NAB1185,40
Abene_2_NAB1185,40
Abene_3_NAB1185,40
Abene_DCS_1_NAB3185,64
Abene_DCS_2_NAB3185,64
Abene_DCS_3_NAB3185,40
Cite_Entilaka_1_NAB1186,40
Cite_Entilaka_2_NAB1186,24
Cite_Entilaka_3_NAB1186,40
Cite_Entilaka_DCS_1_NAB3186,24
Cite_Entilaka_DCS_3_NAB3186,24
ERRAININE_DCS_4_NAB3187,24
ERRAININE_1_NAB1187,40
ERRAININE_2_NAB1187,24
ERRAININE_3_NAB1187,40
ERRAININE_4_NAB1187,40
ERRAININE_DCS_1_NAB3187,40
ERRAININE_DCS_2_NAB3187,24
ERRAININE_DCS_3_NAB3187,24
LATRECH_1_NAB1188,40
LATRECH_2_NAB1188,24
LATRECH_3_NAB1188,40
LATRECH_DCS_1_NAB3188,24
LATRECH_DCS_2_NAB3188,24
LATRECH_DCS_3_NAB3188,40
ZI Slimane_1_NAB1189,24
ZI Slimane_2_NAB1189,40
ZI Slimane_3_NAB1189,40
ZI Slimane_DCS_2_NAB3189,24
ZI Slimane_DCS_3_NAB3189,40
El Aitha_1_NAB1190,40
El Aitha_2_NAB1190,24
El Aitha_3_NAB1190,40
El Aitha_DCS_1_NAB3190,24
El Aitha_DCS_2_NAB3190,24
El Aitha_DCS_3_NAB3190,64
Khanguet El Hojjej_1_NAB1191,40
Khanguet El Hojjej_2_NAB1191,40
Khanguet El Hojjej_DCS_1_NAB3191,24
Khanguet El Hojjej_DCS_2_NAB3191,40
Menzel Temim Nord_1_NAB1291,40
Menzel Temim Nord_2_NAB1291,40
Menzel Temim Nord_3_NAB1291,40
Ville Borj el sedria_1_BAR1093,40
Ville Borj el sedria_2_BAR1093,40
Ville Borj el sedria_3_BAR1093,64
Ville Borj el sedria_DCS_2_BAR3093,64
Ville Borj el sedria_DCS_3_BAR3093,72
Carthage land_p1_1_NAB2003,24
Carthage land_p1_2_NAB2003,24
Carthage land_p1_3_NAB2003,24
Ain Kmicha_1_NAB1201,40
Ain Kmicha_2_NAB1201,40
Ain Kmicha_3_NAB1201,24
Ain Kmicha_DCS_1_NAB3201,40
Ain Kmicha_DCS_2_NAB3201,40
Ain Kmicha_DCS_3_NAB3201,40
Manzel Temim Est_1_NAB1274,24
Manzel Temim Est_2_NAB1274,64
Manzel Temim Est_3_NAB1274,40
Manzel Temim Est_4_NAB1274,64
Manzel Temim Est_DCS_1_NAB3274,64
Manzel Temim Est_DCS_3_NAB3274,64
PN Barraket Sahel Ouest_1_NAB1238,24
PN Barraket Sahel Ouest_2_NAB1238,24
PN Barraket Sahel Ouest_3_NAB1238,24
Fartouna_1_NAB1212,40
Fartouna_2_NAB1212,40
Fartouna_3_NAB1212,40
JENDOUBA SUD_3_JEN1011,40
JENDOUBA SUD_2_JEN1011,40
JENDOUBA SUD_DCS_3_JEN3011,72
JENDOUBA SUD_DCS_1_JEN3011,64
JENDOUBA SUD_DCS_2_JEN3011,64
JENDOUBA SUD_1_JEN1011,40
EL_MOHAMADIA_1_JEN1001,16
EL_MOHAMADIA_2_JEN1001,24
EL_MOHAMADIA_3_JEN1001,24
EL_MOHAMADIA_DCS_1_JEN3001,40
EL_MOHAMADIA_DCS_2_JEN3001,40
EL_MOHAMADIA_DCS_3_JEN3001,40
TABARKA_1_JEN1002,40
TABARKA_2_JEN1002,40
TABARKA_3_JEN1002,40
TABARKA_DCS_1_JEN3002,64
TABARKA_DCS_2_JEN3002,64
ROM_AIN_DRAHEM_1_JEN1004,40
ROM_AIN_DRAHEM_2_JEN1004,40
ROM_AIN_DRAHEM_3_JEN1004,40
AIN_DARAHEM_DCS_1_JEN3004,72
AIN_DARAHEM_DCS_2_JEN3004,40
AIN_DARAHEM_DCS_3_JEN3004,40
TABARKA_HILL_1_JEN1005,24
TABARKA_HILL_2_JEN1005,40
TABARKA_HILL_3_JEN1005,40
TABARKA_HILL_DCS_2_JEN3005,64
TABARKA_HILL_DCS_3_JEN3005,72
RAS_EL_RAGEL_1_JEN1007,24
RAS_EL_RAGEL_2_JEN1007,40
RAS_EL_RAGEL_3_JEN1007,40
ELGMARA_1_BEJ1089,40
ELGMARA_2_BEJ1089,40
ELGMARA_3_BEJ1089,40
Ain draham route_1_JEN1009,24
Ain draham route_2_JEN1009,48
Ain draham route_3_JEN1009,64
jendouba nord_1_JEN1010,40
jendouba nord_2_JEN1010,40
jendouba nord_3_JEN1010,40
jendouba nord_DCS_1_JEN3010,64
jendouba nord_DCS_2_JEN3010,40
jendouba nord_DCS_3_JEN3010,64
Oued Tegourt_1_JEN1014,40
Oued Tegourt_2_JEN1014,40
Oued Tegourt_3_JEN1014,40
Oued Tegourt_DCS_3_JEN3014,40
Nefza_1_BEJ1015,56
Nefza_2_BEJ1015,72
Nefza_3_BEJ1015,64
Nefza_DCS_1_BEJ3015,40
GAR DIMaou_DCS_4_JEN3016,40
GharDimaou_1_JEN1016,64
GharDimaou_2_JEN1016,40
GharDimaou_3_JEN1016,40
GharDimaou_4_JEN1016,40
GAR DIMaou_DCS_1_JEN3016,72
GAR DIMaou_DCS_2_JEN3016,64
GAR DIMaou_DCS_3_JEN3016,24
Club Robinson_1_JEN1019,24
Club Robinson_2_JEN1019,24
Club Robinson_3_JEN1019,24
Club Robinson_DCS_2_JEN3019,40
MALLOULA_1_JEN1020,24
MALLOULA_2_JEN1020,24
Fernana_DCS_4_JEN3021,64
Fernana_1_JEN1021,40
Fernana_2_JEN1021,40
Fernana_3_JEN1021,40
Fernana_4_JEN1021,40
Fernana_DCS_1_JEN3021,40
Fernana_DCS_2_JEN3021,64
Fernana_DCS_3_JEN3021,64
AinEssobeh_1_JEN1022,64
AinEssobeh_2_JEN1022,72
AinEssobeh_DCS_1_JEN3022,40
AinEssobeh_DCS_2_JEN3022,40
hihia_1_JEN1023,40
hihia_2_JEN1023,40
hihia_3_JEN1023,40
hihia_DSC_2_JEN3023,72
hihia_DSC_3_JEN3023,72
JENDOUBA NORD_DCS_4_JEN3025,40
JENDOUBA NORD_1_JEN1025,40
JENDOUBA NORD_2_JEN1025,24
JENDOUBA NORD_3_JEN1025,40
JENDOUBA NORD_4_JEN1025,40
JENDOUBA NORD_DCS_1_JEN3025,40
JENDOUBA NORD_DCS_2_JEN3025,64
JENDOUBA NORD_DCS_3_JEN3025,40
Souk El Gemaa_1_JEN1026,64
Souk El Gemaa_2_JEN1026,40
Souk El Gemaa_3_JEN1026,40
Souk El Gemaa_4_JEN1026,40
Souk El Gemaa_DCS_1_JEN3026,72
Souk El Gemaa_DCS_2_JEN3026,24
Souk El Gemaa_DCS_3_JEN3026,40
Ain Snoussi_1_BEJ1027,40
Ain Snoussi_2_BEJ1027,40
Ain Snoussi_3_BEJ1027,56
Ain Snoussi_DCS_1_BEJ3027,40
Ain Snoussi_DCS_2_BEJ3027,24
Ain Snoussi_DCS_3_BEJ3027,40
HOTEL DE TABARKA_1_JEN1028,24
HOTEL DE TABARKA_2_JEN1028,24
HOTEL DE TABARKA_3_JEN1028,24
HOTEL DE TABARKA_DCS_2_JEN3028,24
HOTEL DE TABARKA_DCS_3_JEN3028,64
Touajni_1_JEN1029,24
Touajni_2_JEN1029,40
Touajni_3_JEN1029,40
Touajni_DCS_1_JEN3029,40
Touajni_DCS_2_JEN3029,40
Cite El Nakhil_1_JEN1030,40
Cite El Nakhil_2_JEN1030,40
Cite El Nakhil_3_JEN1030,40
Nefza_centre_1_BEJ1033,72
Nefza_centre_2_BEJ1033,56
Nefza_centre_3_BEJ1033,72
Nefza_centre_DCS_1_BEJ3033,40
Nefza_centre_DCS_2_BEJ3033,64
Nefza_centre_DCS_3_BEJ3033,64
Beni Bechir_DCS_4_JEN3034,40
Beni Bechir_1_JEN1034,24
Beni Bechir_2_JEN1034,40
Beni Bechir_3_JEN1034,40
Beni Bechir_4_JEN1034,72
Beni Bechir_DCS_2_JEN3034,40
Beni Bechir_DCS_3_JEN3034,64
Ghardimaou_2_1_JEN1035,40
Ghardimaou_2_2_JEN1035,40
Ghardimaou_2_3_JEN1035,64
Oued Meliz Road_1_JEN1036,40
Oued Meliz Road_2_JEN1036,40
Oued Meliz Road_3_JEN1036,40
OuedMelizRoad_DCS_3_JEN3036,64
TABARKA_ALGERIE_ROAD_1_JEN1037,24
TABARKA_ALGERIE_ROAD_2_JEN1037,24
TABARKA_ALGERIE_ROAD_3_JEN1037,40
TABARKA_ALGERIE_ROAD_DCS_1_JEN3037,24
Beni Mtir_1_JEN1038,24
Beni Mtir_2_JEN1038,24
Beni Mtir_DCS_1_JEN3038,40
Jendouba_Ghardimao_Road_1_JEN1040,40
Jendouba_Ghardimao_Road_2_JEN1040,40
Jendouba_Ghardimao_Road_3_JEN1040,40
Jendouba_Ghardimao_Road_DCS_1_JEN3040,40
Jendouba_Ghardimao_Road_DCS_3_JEN3040,72
AinDraham_JendoubaRoad_DCS_4_JEN3041,64
AinDraham_JendoubaRoad_1_JEN1041,40
AinDraham_JendoubaRoad_2_JEN1041,64
AinDraham_JendoubaRoad_3_JEN1041,64
AinDraham_JendoubaRoad_4_JEN1041,64
AinDraham_JendoubaRoad_DCS_3_JEN3041,72
SOUK ESSEBT_1_JEN1042,40
SOUK ESSEBT_2_JEN1042,40
SOUK ESSEBT_3_JEN1042,40
SOUK ESSEBT_DCS_1_JEN3042,40
SOUK ESSEBT_DCS_2_JEN3042,40
SOUK ESSEBT_DCS_3_JEN3042,40
Jendouba Ain Drahem Road_1_JEN1046,24
Jendouba Ain Drahem Road_2_JEN1046,24
Jendouba Ain Drahem Road_3_JEN1046,40
Jendouba Ain Drahem Road_4_JEN1046,24
Jendouba Ain Drahem Road_DCS_1_JEN3046,40
Jendouba Ain Drahem Road_DCS_2_JEN3046,64
Jendouba Ain Drahem Road_DCS_3_JEN3046,64
Feyja_1_JEN1047,48
Feyja_2_JEN1047,48
Feyja_3_JEN1047,48
DKHAILIA_1_JEN1049,40
DKHAILIA_2_JEN1049,40
DKHAILIA_3_JEN1049,40
DKHAILIA_DCS_2_JEN3049,40
Voie ferree_Beni Bchir _1_JEN1050,40
Voie ferree_Beni Bchir _2_JEN1050,40
Voie ferree_Beni Bchir _3_JEN1050,40
Voie_ferree_Beni Bchir _4_JEN1050,40
TBARKA_2_1_JEN1051,24
TBARKA_2_2_JEN1051,40
TBARKA_2_3_JEN1051,40
JENDOUBA_CV_1_JEN1052,40
JENDOUBA_CV_2_JEN1052,24
JENDOUBA_CV_3_JEN1052,24
WED_MLIZ_1_JEN1053,40
WED_MLIZ_2_JEN1053,40
WED_MLIZ_3_JEN1053,40
WED_MLIZ_DCS_1_JEN3053,64
WED_MLIZ_DCS_2_JEN3053,64
WED_MLIZ_DCS_3_JEN3053,40
Ain Drahem_2_1_JEN1054,24
Ain Drahem_2_2_JEN1054,40
Ain Drahem_2_3_JEN1054,40
Ain Drahem_2_DCS_3_JEN3054,64
AV_GUEBEBA_1_JEN1056,40
AV_GUEBEBA_2_JEN1056,40
AV_GUEBEBA_3_JEN1056,40
AV_GUEBEBA_DCS_1_JEN3056,40
AV_GUEBEBA_DCS_2_JEN3056,40
AV_GUEBEBA_DCS_3_JEN3056,40
SOUK_ESSEBT_1_JEN1057,48
SOUK_ESSEBT_2_JEN1057,48
SOUK_ESSEBT_3_JEN1057,48
SOUK_ESSEBT_4_JEN1057,48
GLOUB_ETHIRANE_1_JEN1058,64
GLOUB_ETHIRANE_2_JEN1058,64
GLOUB_ETHIRANE_3_JEN1058,64
GLOUB_ETHIRANE_DCS_1_JEN3058,40
GLOUB_ETHIRANE_DCS_2_JEN3058,64
OULED_SEDRA_1_JEN1060,24
OULED_SEDRA_2_JEN1060,24
OULED_SEDRA_3_JEN1060,24
GARDIMAOU_ENTRANCE_1_JEN1061,24
GARDIMAOU_ENTRANCE_2_JEN1061,24
GARDIMAOU_ENTRANCE_3_JEN1061,24
GARDIMAOU_ENTRANCE_4_JEN1061,40
El Galaa_1_JEN1062,24
El Galaa_2_JEN1062,24
El Galaa_3_JEN1062,40
El Galaa_DCS_2_JEN3062,40
El Galaa_DCS_3_JEN3062,64
EZGHAYDIYA_1_JEN1065,40
EZGHAYDIYA_2_JEN1065,24
EZGHAYDIYA_3_JEN1065,24
ZT Tabarka_1_JEN1066,24
ZT Tabarka_2_JEN1066,24
ZT Tabarka_3_JEN1066,24
Hotel RAYHANA_1_JEN1067,24
Hotel RAYHANA_2_JEN1067,64
Hotel RAYHANA_3_JEN1067,40
Hotel RAYHANA_DCS_1_JEN3067,64
Hotel RAYHANA_DCS_3_JEN3067,64
Ain Soltan_1_JEN1068,48
Ain Soltan_2_JEN1068,48
Ain Soltan_3_JEN1068,48
ONT GHARDIMAOU_1_JEN1070,40
ONT GHARDIMAOU_2_JEN1070,40
ONT GHARDIMAOU_3_JEN1070,40
Souk Jomaa_1_JEN1075,40
Souk Jomaa_2_JEN1075,40
Souk Jomaa_3_JEN1075,40
Aiin Draham Ouest_1_JEN1077,40
Aiin Draham Ouest_2_JEN1077,40
Aiin Draham Ouest_3_JEN1077,40
Jaballah_1_JEN1078,24
Jaballah_2_JEN1078,24
Jaballah_3_JEN1078,24
Jaballah_DCS_1_JEN3078,24
Ezzouaraa_1_BEJ1084,48
Ezzouaraa_2_BEJ1084,48
Ezzouaraa_3_BEJ1084,48
El Maaden_1_JEN1085,40
El Maaden_2_JEN1085,40
El Maaden_3_JEN1085,40
TBARKA_SUD_1_JEN1086,24
TBARKA_SUD_2_JEN1086,24
TBARKA_SUD_3_JEN1086,24
compus universitaire jendouba_1_JEN1087,40
compus universitaire jendouba_2_JEN1087,40
compus universitaire jendouba_3_JEN1087,24
Jendouba SUD_1_JEN1089,40
Jendouba SUD_2_JEN1089,40
Jendouba SUD_3_JEN1089,40
Tbarka ZT_1_JEN1090,40
Tbarka ZT_2_JEN1090,40
Tbarka ZT_3_JEN1090,40
JEN1092S1,40
JEN1092S2,40
JEN1092S3,40
JEN1094_1,40
JEN1094_2,40
JEN1094_3,40
JEN1100S1,40
JEN1100S2,40
JEN1100S3,40
Oued Mliz_1_JEN1015,40
Oued Mliz_2_JEN1015,40
Oued Mliz_3_JEN1015,40
Oued Mliz_DCS_1_JEN3015,40
Oued Mliz_DCS_2_JEN3015,40
Hammem Bourguiba_1_JEN1024,24
Hammem Bourguiba_2_JEN1024,40
Hammem Bourguiba_3_JEN1024,40
Hammem Bourguiba_DCS_2_JEN3024,72
Hammem Bourguiba_DCS_3_JEN3024,72
JENDOUBA VILLE_1_JEN1027,40
JENDOUBA VILLE_2_JEN1027,40
JENDOUBA VILLE_3_JEN1027,40
JENDOUBA VILLE_DCS_1_JEN3027,40
JENDOUBA VILLE_DCS_3_JEN3027,64
Ouechtata_1_BEJ1041,40
Ouechtata_2_BEJ1041,40
Ouechtata_3_BEJ1041,40
Ouechtata_DCS_2_BEJ3041,40
EL FARDOUS_1_JEN1045,40
EL FARDOUS_2_JEN1045,40
EL FARDOUS_3_JEN1045,40
EL FARDOUS_DCS_1_JEN3045,40
EL FARDOUS_DCS_2_JEN3045,40
EL FARDOUS_DCS_3_JEN3045,40
Jendouba_Cite Mourouj_1_JEN1064,48
Jendouba_Cite Mourouj_2_JEN1064,40
Jendouba_Cite Mourouj_3_JEN1064,24
Jendouba_Cite Mourouj_DCS_1_JEN3064,72
Jendouba_Cite Mourouj_DCS_2_JEN3064,64
Jendouba_Cite Mourouj_DCS_3_JEN3064,72
Aeroport TABARKA_1_JEN2001,24
AMIRA_DCS_4_SOS3001,72
Amira_1_SOS1001,40
Amira_2_SOS1001,40
Amira_3_SOS1001,40
Amira_4_SOS1001,40
AMIRA_DCS_1_SOS3001,24
AMIRA_DCS_2_SOS3001,24
AMIRA_DCS_3_SOS3001,40
Enfidha_1_SOS1012,24
Enfidha_2_SOS1012,40
Enfidha_3_SOS1012,40
Enfidha_DCS_1_SOS3012,24
Enfidha_DCS_2_SOS3012,40
Enfidha_DCS_3_SOS3012,72
Kantaoui_1_SOS1004,40
Kantaoui_2_SOS1004,40
Kantaoui_3_SOS1004,40
Kantaoui_4_SOS1004,40
Kantaoui_DCS_1_SOS3004,64
Kantaoui_DCS_4_SOS3004,24
JAWHARA_DCS_4_SOS3005,24
JAWHARA_1_SOS1005,40
JAWHARA_2_SOS1005,40
JAWHARA_3_SOS1005,40
JAWHARA_4_SOS1005,24
JAWHARA_DCS_1_SOS3005,24
JAWHARA_DCS_2_SOS3005,40
JAWHARA_DCS_3_SOS3005,40
Sahloul_DCS_4_SOS3008,40
Sahloul_1_SOS1008,40
Sahloul_2_SOS1008,40
Sahloul_3_SOS1008,40
Sahloul_4_SOS1008,40
Sahloul_DCS_1_SOS3008,24
Sahloul_DCS_2_SOS3008,40
Sahloul_DCS_3_SOS3008,24
Akouda_1_SOS1009,24
Akouda_2_SOS1009,40
Akouda_3_SOS1009,40
Akouda_DCS_1_SOS3009,24
Akouda_DCS_2_SOS3009,40
Akouda_DCS_3_SOS3009,24
ElKalaaElKobra_1_SOS1010,40
ElKalaaElKobra_2_SOS1010,40
ElKalaaElKobra_3_SOS1010,40
ELKALAELKOBRA_DCS_1_SOS3010,24
ELKALAELKOBRA_DCS_2_SOS3010,40
ELKALAELKOBRA_DCS_3_SOS3010,24
SidiBouAli_1_SOS1011,40
SidiBouAli_2_SOS1011,40
SidiBouAli_3_SOS1011,40
SidiBouAli_DCS_1_SOS3011,64
SidiBouAli_DCS_2_SOS3011,64
SidiBouAli_DCS_3_SOS3011,40
KALAA_KEBIRA_NORD_1_SOS1212,40
KALAA_KEBIRA_NORD_2_SOS1212,40
KALAA_KEBIRA_NORD_3_SOS1212,40
KALAA_KEBIRA_NORD_DCS_1_SOS3212,24
KALAA_KEBIRA_NORD_DCS_2_SOS3212,40
KALAA_KEBIRA_NORD_DCS_3_SOS3212,24
Bouficha_1_SOS1013,40
Bouficha_2_SOS1013,40
Bouficha_3_SOS1013,40
Bouficha_DCS_1_SOS3013,40
Bouficha_DCS_2_SOS3013,24
Bouficha_DCS_3_SOS3013,64
KalaaSoghra_DCS_4_SOS3014,40
KalaaSoghra_1_SOS1014,40
KalaaSoghra_2_SOS1014,72
KalaaSoghra_3_SOS1014,40
KalaaSoghra_4_SOS1014,40
KalaaSoghra_DCS_1_SOS3014,24
KalaaSoghra_DCS_2_SOS3014,24
KalaaSoghra_DCS_3_SOS3014,40
STADE_SOS_1_SOS1502,40
STADE_SOS_2_SOS1502,40
STADE_SOS_3_SOS1502,40
STADE_SOS_4_SOS1502,40
Nejma_1_SOS1016,40
Nejma_2_SOS1016,40
Nejma_3_SOS1016,40
Nejma_DCS_1_SOS3016,40
Nejma_DCS_2_SOS3016,24
Nejma_DCS_3_SOS3016,24
Umbrella9012_1_SOS1018,40
Umbrella9012_2_SOS1018,88
Umbrella9012_3_SOS1018,40
Umbrella9012_DCS_1_SOS3018,64
Umbrella9012_DCS_2_SOS3018,64
Umbrella9012_DCS_3_SOS3018,64
Chott_Meriem2_1_SOS1219,40
Chott_Meriem2_2_SOS1219,40
Chott_Meriem2_3_SOS1219,40
PROJET_NOMINAL_KALAA_KEBIRA_EST_1_SOS1210,40
PROJET_NOMINAL_KALAA_KEBIRA_EST_2_SOS1210,24
PROJET_NOMINAL_KALAA_KEBIRA_EST_3_SOS1210,40
SAHLOUL_CENTRE_1_SOS1225,40
SAHLOUL_CENTRE_2_SOS1225,40
SAHLOUL_CENTRE_3_SOS1225,40
Dar_Be_waer_1_SOS1023,40
Dar_Be_waer_2_SOS1023,40
Dar_Be_waer_3_SOS1023,40
Dar_Bel_Waer_DCS_1_SOS3023,24
Dar_Bel_Waer_DCS_2_SOS3023,40
Dar_Bel_Waer_DCS_3_SOS3023,64
Ennfidha_Road_DCS_4_SOS3024,40
Dar_Be_Road_1_SOS1024,24
Ennfidha_Road_2_SOS1024,24
Ennfidha_Road_3_SOS1024,40
Ennfidha_Road_4_SOS1024,40
Ennfidha_Road_DCS_3_SOS3024,24
ImmeubleJazili_1_SOS1025,80
ImmeubleJazili_2_SOS1025,24
ImmeubleJazili_3_SOS1025,32
ImmeubleJazili_DCS_1_SOS3025,72
ImmeubleJazili_DCS_2_SOS3025,40
ImmeubleJazili_DCS_3_SOS3025,24
Hergla_Ville_1_SOS1026,40
Hergla_Ville_2_SOS1026,40
Hergla_Ville_3_SOS1026,40
Hergla_Ville_4_SOS1026,40
CHATTMARIEM1_DCS_4_SOS3027,24
CHATTMARIEM1_1_SOS1027,40
CHATTMARIEM1_2_SOS1027,24
CHATTMARIEM1_3_SOS1027,24
CHATTMARIEM1_4_SOS1027,40
CHATTMARIEM1_DCS_1_SOS3027,40
CHATTMARIEM1_DCS_2_SOS3027,40
CHATTMARIEM1_DCS_3_SOS3027,24
Chattmariem2_1_SOS1028,40
Chattmariem2_2_SOS1028,40
Chattmariem2_3_SOS1028,72
Chattmariem2_DCS_1_SOS3028,24
Chattmariem2_DCS_3_SOS3028,40
CiteOlympique_1_SOS1030,64
CiteOlympique_2_SOS1030,10
CiteOlympique_3_SOS1030,52
CiteOlympique_DCS_1_SOS3030,40
CiteOlympique_DCS_2_SOS3030,24
CiteOlympique_DCS_3_SOS3030,64
RoadEnfidhaHammemZriba_1_SOS1036,24
RoadEnfidhaHammemZriba_2_SOS1036,64
RoadEnfidhaHammemZriba_3_SOS1036,24
RoadEnfidhaHammemZriba_DCS_2_SOS3036,40
Ennfidha_DCS_4_SOS3037,24
Enfidha_1_SOS1037,40
Enfidha_2_SOS1037,40
Enfidha_3_SOS1037,40
Enfidha_4_SOS1037,40
Ennfidha_DCS_1_SOS3037,24
Ennfidha_DCS_2_SOS3037,24
Ennfidha_DCS_3_SOS3037,64
Hammamsousseentrance_1_SOS1039,40
Hammamsousseentrance_2_SOS1039,40
Hammamsousseentrance_3_SOS1039,24
Hammamsousseentrance_DCS_1_SOS3039,24
Hammamsousseentrance_DCS_2_SOS3039,24
Hammamsousseentrance_DCS_3_SOS3039,24
Kantaoui2_1_SOS1040,40
Kantaoui2_2_SOS1040,40
Kantaoui2_3_SOS1040,40
Kantaoui2_DCS_2_SOS3040,64
Lamedina_1_SOS1041,40
Lamedina_2_SOS1041,40
Lamedina_3_SOS1041,72
Lamedina_DCS_1_SOS3041,24
Lamedina_DCS_2_SOS3041,40
Lamedina_DCS_3_SOS3041,40
